v1,v2,w
42847,19621,0.047619047619047616
49482,19621,0.027777777777777776
62347,19621,0.08333333333333333
66990,19621,0.0975609756097561
83826,19621,0.037037037037037035
123825,19621,0.12195121951219512
184918,19621,0.1388888888888889
240791,19621,0.14705882352941177
330148,19621,0.025
628888,19621,0.05555555555555555
631052,19621,0.05263157894736842
649730,19621,0.037037037037037035
649739,19621,0.10714285714285714
684372,19621,0.029411764705882353
763009,19621,0.07692307692307693
853116,19621,0.10810810810810811
948147,19621,0.13157894736842105
948299,19621,0.06976744186046512
950052,19621,0.05263157894736842
1106287,19621,0.023255813953488372
1114442,19621,0.04878048780487805
1126044,19621,0.022727272727272728
1128846,19621,0.058823529411764705
1131464,19621,0.037037037037037035
1135082,19621,0.02631578947368421
1135137,19621,0.046511627906976744
32698,19697,0.07692307692307693
40124,19697,0.023809523809523808
95718,19697,0.10344827586206896
131318,19697,0.07894736842105263
239800,19697,0.1388888888888889
38829,20178,0.16216216216216217
64271,20178,0.07692307692307693
91853,20178,0.08695652173913043
20178,20179,0.046511627906976744
91852,20179,0.3055555555555556
91853,20179,0.07142857142857142
95188,20179,0.1282051282051282
943,20180,0.1
91853,20180,0.04
3085,20193,0.02702702702702703
30973,20193,0.02631578947368421
91853,20193,0.045454545454545456
112813,20193,0.02702702702702703
144330,20193,0.12903225806451613
566653,20193,0.15625
566664,20193,0.21875
1108597,20193,0.10810810810810811
1114777,20193,0.029411764705882353
1116397,20193,0.05
1116839,20193,0.06060606060606061
1119180,20193,0.06060606060606061
1130653,20193,0.10810810810810811
1130657,20193,0.05
1138091,20193,0.037037037037037035
1152244,20193,0.06451612903225806
1153877,20193,0.02631578947368421
1153889,20193,0.04
1103315,20526,0.05128205128205128
1118092,20526,0.07894736842105263
1107067,20528,0.07894736842105263
23774,20534,0.06451612903225806
70442,20534,0.08823529411764706
1103315,20534,0.029411764705882353
1106966,20534,0.034482758620689655
1107455,20534,0.1724137931034483
6311,20584,0.17647058823529413
20592,20584,0.23076923076923078
20593,20584,0.12903225806451613
235776,20584,0.17391304347826086
389715,20584,0.12903225806451613
1106849,20584,0.05263157894736842
1111788,20584,0.32
1118823,20584,0.125
20593,20592,0.32
12158,20601,0.041666666666666664
12199,20601,0.05
12247,20601,0.043478260869565216
20602,20601,0.043478260869565216
25805,20601,0.047619047619047616
42207,20601,0.041666666666666664
95225,20601,0.043478260869565216
124734,20601,0.045454545454545456
1108167,20601,0.041666666666666664
1121537,20601,0.043478260869565216
12155,20602,0.13636363636363635
12158,20602,0.05128205128205128
12199,20602,0.12121212121212122
12247,20602,0.08108108108108109
20601,20602,0.043478260869565216
42207,20602,0.07894736842105263
95225,20602,0.3333333333333333
1108167,20602,0.1388888888888889
1121537,20602,0.1111111111111111
372862,20821,0.05714285714285714
1127851,20821,0.14705882352941177
1127863,20857,0.02702702702702703
1155073,20857,0.06060606060606061
20924,20923,0.15
289885,20923,0.09302325581395349
294030,20923,0.6551724137931034
1115701,20923,0.11363636363636363
1116530,20923,0.10256410256410256
289885,20924,0.046511627906976744
294030,20924,0.15
521207,20924,0.11428571428571428
1108267,20924,0.1111111111111111
1113934,20924,0.075
1115701,20924,0.06818181818181818
1116181,20972,0.08823529411764706
22241,22229,0.03333333333333333
144701,22229,0.5
190697,22229,0.0425531914893617
243483,22229,0.06976744186046512
459216,22229,0.041666666666666664
593105,22229,0.045454545454545456
595193,22229,0.075
1103383,22229,0.09090909090909091
1107418,22229,0.043478260869565216
1112911,22229,0.09302325581395349
1128369,22229,0.06896551724137931
595193,22241,0.047619047619047616
1103383,22241,0.08
1107418,22241,0.038461538461538464
1128369,22241,0.1111111111111111
3932,22386,0.05
38839,22386,0.05405405405405406
38845,22386,0.125
38846,22386,0.1724137931034483
207395,22386,0.08108108108108109
310530,22386,0.08571428571428572
1107010,22386,0.03125
1128407,22386,0.13333333333333333
6639,22431,0.10344827586206896
49843,22431,0.10810810810810811
49844,22431,0.13793103448275862
49847,22431,0.11428571428571428
144330,22431,0.14285714285714285
1110426,22431,0.20689655172413793
1786,22563,0.041666666666666664
3220,22563,0.05128205128205128
6767,22563,0.08333333333333333
6771,22563,0.14285714285714285
12439,22563,0.07407407407407407
13686,22563,0.05128205128205128
22566,22563,0.06060606060606061
36140,22563,0.07317073170731707
63915,22563,0.05714285714285714
107251,22563,0.02631578947368421
107252,22563,0.02564102564102564
389715,22563,0.02702702702702703
1120962,22563,0.025
1123926,22563,0.09090909090909091
10435,22564,0.19047619047619047
22566,22564,0.25
1103394,22564,0.3125
10435,22566,0.16666666666666666
1103394,22566,0.2916666666666667
39904,22835,0.27586206896551724
1110563,22835,0.07692307692307693
22876,22869,0.09375
22876,22874,0.16129032258064516
22876,22875,0.14285714285714285
1110947,22875,0.11904761904761904
1113934,22875,0.19444444444444445
22876,22883,0.05555555555555555
28447,22886,0.2
1107367,22886,0.13513513513513514
1120444,22886,0.07142857142857142
23070,23069,0.05128205128205128
74700,23069,0.1875
74698,23070,0.1388888888888889
87915,23070,0.023255813953488372
134307,23070,0.14285714285714285
134316,23070,0.08333333333333333
1116044,23070,0.02702702702702703
40124,23116,0.13043478260869565
576257,23116,0.07692307692307693
1105433,23116,0.1
1111978,23116,0.043478260869565216
18251,23258,0.047619047619047616
168410,23258,0.08571428571428572
1106052,23258,0.046511627906976744
23507,23502,0.03225806451612903
184918,23502,0.13333333333333333
23502,23507,0.03225806451612903
152731,23507,0.14705882352941177
217852,23507,0.027777777777777776
649731,23507,0.02564102564102564
1109392,23507,0.02857142857142857
27230,23546,0.375
11325,23738,0.13043478260869565
22563,23738,0.043478260869565216
27249,23738,0.05555555555555555
27250,23738,0.07407407407407407
65650,23738,0.045454545454545456
73146,23738,0.045454545454545456
84020,23738,0.04
101662,23738,0.1
189574,23738,0.08333333333333333
411092,23738,0.2
1153064,23738,0.037037037037037035
1153148,23738,0.09523809523809523
7432,23774,0.13513513513513514
1106406,23774,0.14285714285714285
1107455,23774,0.12121212121212122
15076,24043,0.03125
928873,24043,0.18181818181818182
1111265,24043,0.08823529411764706
1103499,24476,0.03571428571428571
1106546,24476,0.047619047619047616
1153024,24476,0.023809523809523808
1109581,24530,0.14285714285714285
19697,24966,0.05405405405405406
23116,24966,0.047619047619047616
27627,24966,0.15625
40124,24966,0.1111111111111111
63549,24966,0.14285714285714285
65212,24966,0.05555555555555555
92065,24966,0.023255813953488372
95719,24966,0.05
124828,24966,0.027777777777777776
131042,24966,0.07894736842105263
131318,24966,0.05555555555555555
145134,24966,0.025
145176,24966,0.027777777777777776
197452,24966,0.02631578947368421
202639,24966,0.02631578947368421
239800,24966,0.08571428571428572
641976,24966,0.08571428571428572
671293,24966,0.05128205128205128
1104449,24966,0.02564102564102564
1105344,24966,0.05128205128205128
1105433,24966,0.058823529411764705
1106370,24966,0.05
1106671,24966,0.08108108108108109
1123576,24966,0.05128205128205128
1131267,24966,0.024390243902439025
1152194,24966,0.027777777777777776
1154042,24966,0.08108108108108109
34315,24974,0.1111111111111111
40125,24974,0.1111111111111111
131042,24974,0.16
1104258,24974,0.13636363636363635
25184,25181,0.26666666666666666
27174,25181,0.20689655172413793
96335,25181,0.0625
1152277,25181,0.32142857142857145
1152673,25181,0.32142857142857145
1154251,25181,0.32142857142857145
285675,25184,0.1111111111111111
385572,25184,0.024390243902439025
910,25702,0.025
147870,25702,0.0425531914893617
202639,25702,0.04878048780487805
675649,25702,0.045454545454545456
1108834,25702,0.12
1118848,25702,0.1282051282051282
1136397,25702,0.07692307692307693
1153897,25702,0.09090909090909091
1997,25772,0.05405405405405406
641956,25772,0.07894736842105263
1105932,25772,0.02702702702702703
1122580,25772,0.07894736842105263
28202,25791,0.10714285714285714
45212,25791,0.1111111111111111
582343,25794,0.18181818181818182
385251,25805,0.22580645161290322
1108167,25805,0.18181818181818182
1110028,25805,0.08823529411764706
1121063,25805,0.10526315789473684
1114605,26850,0.14634146341463414
25184,27174,0.17142857142857143
35343,27174,0.07894736842105263
96335,27174,0.027777777777777776
148399,27199,0.0625
248119,27199,0.18518518518518517
148399,27203,0.125
1106418,27203,0.2857142857142857
1118209,27203,0.06451612903225806
23545,27230,0.04
1106492,27241,0.10256410256410256
1116268,27241,0.02702702702702703
59045,27243,0.05263157894736842
1104851,27243,0.11904761904761904
1110390,27246,0.10256410256410256
8079,27249,0.13333333333333333
368431,27249,0.06060606060606061
188318,27510,0.05555555555555555
1110998,27510,0.08333333333333333
1128990,27510,0.02631578947368421
1152143,27510,0.02702702702702703
1152143,27514,0.022727272727272728
27531,27530,0.2903225806451613
66594,27530,0.047619047619047616
592826,27530,0.06451612903225806
1106630,27530,0.09523809523809523
1128542,27530,0.18181818181818182
763009,27531,0.05128205128205128
1106370,27531,0.07142857142857142
13686,27535,0.21875
34961,27535,0.2857142857142857
173884,27535,0.13333333333333333
308232,27535,0.14285714285714285
1112026,27535,0.5833333333333334
27531,27543,0.15384615384615385
1106630,27543,0.0851063829787234
111866,27606,0.1935483870967742
124734,27606,0.13793103448275862
249858,27606,0.2413793103448276
12198,27612,0.023255813953488372
1118209,27612,0.125
27632,27623,0.08333333333333333
28254,27623,0.17647058823529413
75674,27623,0.05263157894736842
686015,27623,0.043478260869565216
686030,27623,0.08823529411764706
686061,27623,0.0967741935483871
1104182,27623,0.047619047619047616
1126029,27623,0.1
18619,27627,0.02631578947368421
23116,27627,0.045454545454545456
27632,27627,0.05405405405405406
28254,27627,0.14285714285714285
105899,27627,0.04878048780487805
116021,27627,0.08571428571428572
686030,27627,0.12121212121212122
686061,27627,0.0967741935483871
20528,27631,0.1388888888888889
28254,27631,0.05128205128205128
55968,27631,0.10810810810810811
28254,27632,0.07894736842105263
1786,27895,0.07142857142857142
23738,27895,0.07692307692307693
105057,27895,0.07407407407407407
112378,27895,0.06666666666666667
5064,28026,0.15625
5069,28026,0.11764705882352941
1114629,28202,0.09375
1128267,28202,0.10344827586206896
6169,28227,0.07894736842105263
20526,28227,0.10810810810810811
1108267,28230,0.09523809523809523
1123756,28230,0.037037037037037035
628668,28249,0.05263157894736842
1116347,28249,0.058823529411764705
1129096,28249,0.12121212121212122
105899,28254,0.07142857142857142
686061,28254,0.2
1118092,28254,0.07894736842105263
943,28265,0.07317073170731707
1152436,28265,0.2571428571428571
1152896,28267,0.046511627906976744
1385,28287,0.08108108108108109
56709,28287,0.025
128540,28287,0.1388888888888889
308529,28287,0.16666666666666666
387795,28287,0.043478260869565216
567005,28287,0.058823529411764705
1106547,28287,0.12121212121212122
1107355,28287,0.047619047619047616
28287,28290,0.10526315789473684
56709,28290,0.0975609756097561
63832,28290,0.09302325581395349
308529,28290,0.09523809523809523
1104999,28290,0.1
1107674,28290,0.04
108047,28336,0.05263157894736842
6210,28350,0.05263157894736842
6220,28350,0.02564102564102564
13193,28350,0.02564102564102564
28227,28350,0.11764705882352941
95579,28350,0.029411764705882353
241133,28350,0.02702702702702703
341188,28350,0.024390243902439025
628668,28350,0.025
1109957,28350,0.05714285714285714
1113459,28350,0.05263157894736842
1129243,28350,0.07317073170731707
35863,28359,0.9545454545454546
118558,28385,0.15151515151515152
1106112,28385,0.05128205128205128
1125895,28385,0.12
1107312,28387,0.05
353541,28389,0.10526315789473684
6217,28412,0.1111111111111111
6220,28412,0.075
27631,28412,0.17142857142857143
194645,28447,0.2222222222222222
1107367,28447,0.0967741935483871
1120444,28447,0.08823529411764706
91975,28471,0.3939393939393939
23258,28485,0.075
168410,28485,0.11428571428571428
128,28487,0.25
8213,28487,0.041666666666666664
95586,28487,0.041666666666666664
206259,28487,0.08695652173913043
6210,28489,0.15384615384615385
13193,28489,0.18421052631578946
153598,28491,0.025
341188,28491,0.05
782486,28491,0.16666666666666666
1152910,28491,0.07692307692307693
7430,28504,0.14285714285714285
95589,28504,0.13513513513513514
131315,28504,0.05263157894736842
365294,28504,0.37037037037037035
1139928,28504,0.075
1153287,28504,0.14285714285714285
124064,28542,0.06818181818181818
206259,28542,0.05128205128205128
32260,28632,0.13333333333333333
28641,28640,0.06060606060606061
1059953,28640,0.10810810810810811
12182,28649,0.05
155736,28649,0.20588235294117646
155738,28649,0.15151515151515152
54131,28851,0.17142857142857143
578669,28851,0.3333333333333333
595157,28851,0.2
28964,28957,0.12
35922,28957,0.07692307692307693
66794,28957,0.047619047619047616
88356,28957,0.12195121951219512
94713,28957,0.20588235294117646
103537,28957,0.1
159897,28957,0.07692307692307693
189577,28957,0.08695652173913043
1105531,28957,0.15
1125402,28964,0.07692307692307693
1125944,28964,0.037037037037037035
3229,29492,0.038461538461538464
29708,29492,0.07142857142857142
131117,29492,0.02564102564102564
144408,29492,0.07894736842105263
152219,29492,0.04878048780487805
400473,29492,0.05263157894736842
1112426,29492,0.05128205128205128
1122574,29492,0.045454545454545456
131315,29708,0.23529411764705882
6818,29723,0.045454545454545456
35905,29723,0.22580645161290322
131315,29723,0.10526315789473684
300071,29723,0.10526315789473684
155277,29738,0.23529411764705882
75691,30817,0.02127659574468085
631052,30817,0.025
1120211,30817,0.0975609756097561
30901,30895,0.14705882352941177
144679,30895,0.024390243902439025
1152277,30895,0.10810810810810811
1152673,30895,0.10810810810810811
1154251,30895,0.10810810810810811
12960,30934,0.08571428571428572
1106630,31055,0.16666666666666666
1123068,31083,0.05714285714285714
175291,31105,0.02702702702702703
1105672,31105,0.15625
31349,31336,0.19047619047619047
686532,31336,0.024390243902439025
1129442,31336,0.08571428571428572
10531,31353,0.3103448275862069
31336,31353,0.3
31349,31353,0.2631578947368421
31927,31353,0.16129032258064516
43698,31353,0.21212121212121213
194617,31353,0.15151515151515152
286562,31353,0.14285714285714285
686532,31353,0.025
686559,31353,0.27586206896551724
1063773,31353,0.08823529411764706
1107567,31353,0.08695652173913043
1123576,31353,0.07692307692307693
1124844,31353,0.13513513513513514
1129442,31353,0.08823529411764706
1129608,31353,0.11428571428571428
1135746,31353,0.06976744186046512
1152162,31353,0.023255813953488372
1152272,31353,0.023255813953488372
1152904,31353,0.023255813953488372
20592,31479,0.05714285714285714
39165,31479,0.11764705882352941
114189,31479,0.1388888888888889
289885,31479,0.046511627906976744
294030,31479,0.022222222222222223
1115701,31479,0.06818181818181818
39126,31483,0.08823529411764706
39165,31483,0.32
118682,31483,0.11764705882352941
1131137,31483,0.027777777777777776
9581,31489,0.05263157894736842
40583,31489,0.125
40605,31489,0.11764705882352941
227286,31489,0.023255813953488372
632796,31489,0.16216216216216217
632874,31489,0.05128205128205128
632935,31489,0.11428571428571428
633585,31489,0.17142857142857143
633721,31489,0.05128205128205128
1130780,31489,0.10810810810810811
67245,31769,0.6071428571428571
67246,31769,0.30303030303030304
91581,31863,0.07894736842105263
358894,31863,0.10810810810810811
31932,31927,0.0967741935483871
194617,31927,0.2413793103448276
1124844,31927,0.14285714285714285
1129572,31927,0.11764705882352941
194617,31932,0.16129032258064516
6771,32083,0.04878048780487805
31769,32083,0.045454545454545456
35061,32083,0.07407407407407407
45605,32083,0.08
346292,32083,0.09523809523809523
688361,32083,0.046511627906976744
1113995,32083,0.021739130434782608
1120962,32083,0.07317073170731707
1153933,32083,0.05128205128205128
62274,32260,0.07894736842105263
94713,32260,0.12121212121212122
15076,32276,0.18181818181818182
39199,32276,0.07894736842105263
174418,32276,0.046511627906976744
636500,32276,0.10526315789473684
636511,32276,0.1794871794871795
1717,32688,0.047619047619047616
69418,32688,0.1388888888888889
1118245,32872,0.18421052631578946
158172,33231,0.11363636363636363
293974,33231,0.06
300071,33231,0.11627906976744186
315266,33231,0.08695652173913043
445938,33231,0.034482758620689655
1105531,33231,0.18181818181818182
1121254,33231,0.1
1132887,33231,0.020833333333333332
33303,33301,0.21052631578947367
1022969,33301,0.07407407407407407
12960,33325,0.027777777777777776
429781,33325,0.02702702702702703
1110256,33325,0.0967741935483871
34708,33412,0.05263157894736842
124296,33412,0.05555555555555555
211875,33412,0.09090909090909091
78549,33818,0.03333333333333333
78552,33818,0.0967741935483871
78557,33818,0.23529411764705882
1120138,33818,0.16666666666666666
1123087,33818,0.025
33818,33823,0.09375
78549,33823,0.030303030303030304
78552,33823,0.12121212121212122
78557,33823,0.09090909090909091
1119004,33823,0.05714285714285714
33904,33895,0.1
82087,33895,0.043478260869565216
593813,33895,0.125
1110546,33904,0.11428571428571428
593091,33907,0.13636363636363635
593813,33907,0.07692307692307693
1103960,33907,0.07894736842105263
1136814,33907,0.2
1103969,34082,0.05714285714285714
1119216,34082,0.024390243902439025
34263,34257,0.07142857142857142
34266,34257,0.3103448275862069
87482,34257,0.11428571428571428
90655,34257,0.07142857142857142
192870,34257,0.08571428571428572
368605,34257,0.21621621621621623
1111186,34257,0.07692307692307693
1114398,34257,0.075
1115456,34257,0.047619047619047616
1116974,34257,0.075
1122642,34257,0.0975609756097561
87482,34263,0.14285714285714285
90655,34263,0.84
1122642,34263,0.6428571428571429
34263,34266,0.18181818181818182
90655,34266,0.18181818181818182
1122642,34266,0.14705882352941177
40125,34315,0.14285714285714285
1103979,34355,0.044444444444444446
102406,34708,0.10256410256410256
120039,34708,0.05128205128205128
211432,34708,0.024390243902439025
22883,34961,0.05555555555555555
31043,34961,0.10256410256410256
13982,34979,0.17647058823529413
1104007,34979,0.05
1106418,34979,0.21875
22229,35061,0.06666666666666667
45605,35061,0.25
48766,35061,0.045454545454545456
144701,35061,0.10714285714285714
240791,35061,0.09523809523809523
263498,35061,0.18181818181818182
503871,35061,0.125
682815,35061,0.07407407407407407
1113438,35061,0.037037037037037035
1152761,35061,0.375
1153860,35061,0.375
35343,35335,0.08571428571428572
59772,35335,0.12903225806451613
168958,35335,0.2692307692307692
1118332,35343,0.058823529411764705
64271,35490,0.10810810810810811
95188,35490,0.08571428571428572
1116410,35490,0.05405405405405406
1919,35778,0.125
73146,35778,0.16216216216216217
108962,35778,0.07317073170731707
108983,35778,0.16216216216216217
519318,35778,0.044444444444444446
1108389,35778,0.1282051282051282
1125469,35778,0.18421052631578946
60169,35797,0.05714285714285714
60170,35797,0.05263157894736842
100961,35797,0.06060606060606061
188318,35797,0.08571428571428572
399370,35797,0.09090909090909091
627024,35797,0.02631578947368421
1050679,35797,0.09090909090909091
1110998,35797,0.08333333333333333
1116629,35797,0.05128205128205128
1128974,35797,0.06060606060606061
1035,35852,0.05
41732,35852,0.05263157894736842
486840,35852,0.05555555555555555
1113438,35852,0.02564102564102564
20972,35863,0.05405405405405406
28359,35863,0.9545454545454546
134060,35863,0.08333333333333333
29723,35905,0.22580645161290322
1152162,35905,0.05128205128205128
1152272,35905,0.05128205128205128
1152904,35905,0.05128205128205128
50336,35922,0.15625
50337,35922,0.10256410256410256
66982,35922,0.02564102564102564
194223,35922,0.125
390894,35922,0.05263157894736842
390896,35922,0.17647058823529413
390922,35922,0.3448275862068966
396412,35922,0.10810810810810811
1105116,35922,0.09523809523809523
1140547,35922,0.025
1152162,35922,0.046511627906976744
1152272,35922,0.046511627906976744
1152904,35922,0.046511627906976744
17208,36131,0.047619047619047616
77438,36131,0.075
12439,36140,0.1
22563,36140,0.07317073170731707
27249,36140,0.02631578947368421
35797,36140,0.13513513513513514
46500,36140,0.13636363636363635
57764,36140,0.07142857142857142
63915,36140,0.05128205128205128
105057,36140,0.16216216216216217
112378,36140,0.045454545454545456
323128,36140,0.11904761904761904
350373,36140,0.12195121951219512
1104055,36140,0.03571428571428571
52784,36145,0.16279069767441862
272720,36145,0.06666666666666667
1105672,36145,0.02127659574468085
1116268,36145,0.05
20528,36162,0.07142857142857142
197452,36162,0.15384615384615385
1132815,36162,0.07894736842105263
1152307,36162,0.043478260869565216
1152448,36162,0.043478260869565216
1152975,36162,0.043478260869565216
1153703,36162,0.043478260869565216
20528,36167,0.05
120039,36620,0.13513513513513514
189620,36620,0.04878048780487805
1128430,36620,0.043478260869565216
130,36802,0.047619047619047616
37888,36802,0.075
189856,36802,0.05128205128205128
589923,36802,0.14285714285714285
590022,36802,0.24242424242424243
1108389,36802,0.10526315789473684
2440,37483,0.038461538461538464
5959,37483,0.0625
63931,37483,0.16129032258064516
217852,37483,0.11764705882352941
1130539,37483,0.22727272727272727
260979,37541,0.12121212121212122
1119140,37541,0.03333333333333333
1105116,37879,0.16666666666666666
300071,37884,0.075
77438,37888,0.07317073170731707
293974,37888,0.06976744186046512
1108389,37888,0.20588235294117646
1125469,37888,0.10526315789473684
108047,38205,0.09090909090909091
117316,38205,0.03225806451612903
595056,38205,0.04
606647,38205,0.037037037037037035
1128997,38205,0.03125
1104182,38480,0.023809523809523808
137868,38537,0.03125
153063,38537,0.2
1131277,38537,0.07692307692307693
5038,38722,0.0625
51180,38722,0.27586206896551724
65650,38722,0.09375
81350,38722,0.08823529411764706
1106172,38722,0.02631578947368421
1135746,38722,0.19444444444444445
1104191,38771,0.14814814814814814
1107010,38829,0.025
1116397,38829,0.08333333333333333
1152244,38829,0.02702702702702703
310530,38839,0.11904761904761904
1107010,38845,0.11428571428571428
38845,38846,0.08108108108108109
1128407,38846,0.08571428571428572
88356,39126,0.07317073170731707
1107067,39126,0.08108108108108109
3231,39127,0.07692307692307693
46476,39127,0.07894736842105263
49660,39127,0.08108108108108109
52835,39127,0.09375
75972,39127,0.17142857142857143
116081,39127,0.41379310344827586
116084,39127,0.07142857142857142
116087,39127,0.1875
195150,39127,0.05
277263,39127,0.07894736842105263
592826,39127,0.21428571428571427
592830,39127,0.15789473684210525
1105932,39127,0.15151515151515152
1128881,39127,0.09090909090909091
1128927,39127,0.09375
1128935,39127,0.12903225806451613
36620,39130,0.023255813953488372
39131,39130,0.06976744186046512
346243,39130,0.08823529411764706
521252,39130,0.10526315789473684
3231,39131,0.15
6334,39131,0.09523809523809523
1106330,39131,0.11904761904761904
1131728,39131,0.11764705882352941
39126,39165,0.125
118682,39165,0.12121212121212122
1131137,39165,0.02857142857142857
66982,39199,0.09090909090909091
66982,39210,0.17142857142857143
66986,39210,0.2571428571428571
130,39403,0.2
1694,39474,0.6666666666666666
51045,39890,0.08333333333333333
242663,39890,0.02702702702702703
521855,39890,0.075
559804,39890,0.08823529411764706
653441,39890,0.046511627906976744
714256,39890,0.058823529411764705
714289,39890,0.047619047619047616
1123689,39890,0.02702702702702703
1154232,39890,0.025
1104258,40124,0.025
1112723,40124,0.02631578947368421
1104258,40125,0.22857142857142856
118079,40131,0.02702702702702703
13686,40135,0.1388888888888889
118079,40135,0.07894736842105263
288,40151,0.125
49660,40151,0.047619047619047616
671293,40151,0.09302325581395349
1104261,40151,0.025
1132418,40151,0.07142857142857142
1152307,40151,0.06666666666666667
1152448,40151,0.06666666666666667
1152975,40151,0.06666666666666667
1153703,40151,0.06666666666666667
40583,40605,0.05128205128205128
633721,40605,0.05714285714285714
884094,40605,0.058823529411764705
112378,40886,0.08108108108108109
141868,40886,0.045454545454545456
145215,40886,0.02631578947368421
429805,40886,0.08571428571428572
654177,40886,0.08333333333333333
1121459,40886,0.02702702702702703
1131728,40886,0.06666666666666667
1104300,41216,0.11764705882352941
128383,41417,0.21428571428571427
1108329,41417,0.1
1113551,41417,0.16666666666666666
943087,41666,0.08333333333333333
1033,41714,0.07692307692307693
44455,41714,0.7619047619047619
61069,41714,0.06060606060606061
144212,41714,0.07894736842105263
182094,41714,0.09523809523809523
190697,41714,0.1388888888888889
190706,41714,0.05555555555555555
197054,41714,0.02702702702702703
568857,41714,0.08108108108108109
594047,41714,0.05555555555555555
1110515,41714,0.02564102564102564
340299,42156,0.12195121951219512
1116594,42156,0.25
1118120,42156,0.25
1152179,42156,0.14634146341463414
219239,42207,0.08571428571428572
27199,42209,0.125
27199,42221,0.05
1104379,42847,0.1
1104379,42848,0.0975609756097561
1116835,42848,0.1282051282051282
1131195,43165,0.14285714285714285
16461,43186,0.16129032258064516
152731,43186,0.07692307692307693
99025,43639,0.06060606060606061
469504,43639,0.027777777777777776
31349,43698,0.08333333333333333
686532,43698,0.10256410256410256
1129442,43698,0.05405405405405406
206524,44017,0.06451612903225806
1106492,44017,0.2
1104435,44121,0.03225806451612903
1128227,44368,0.16666666666666666
41714,44455,0.7619047619047619
128540,44455,0.05128205128205128
227178,44455,0.07317073170731707
387795,44455,0.043478260869565216
568857,44455,0.1388888888888889
1128985,44455,0.09090909090909091
606479,44514,0.034482758620689655
27250,45052,0.07692307692307693
1131266,45052,0.10810810810810811
45189,45188,0.06976744186046512
192734,45188,0.05128205128205128
976284,45188,0.125
1130929,45188,0.06976744186046512
45188,45189,0.06976744186046512
192734,45189,0.046511627906976744
192850,45189,0.125
272720,45189,0.14285714285714285
976284,45189,0.1111111111111111
1105450,45189,0.06976744186046512
1106401,45189,0.06896551724137931
1132385,45189,0.14285714285714285
120013,45212,0.06976744186046512
1105764,45212,0.06818181818181818
34266,45533,0.26666666666666666
87482,45533,0.05405405405405406
1104495,45533,0.07692307692307693
1115456,45533,0.07317073170731707
1116974,45533,0.10256410256410256
1104647,45603,0.09090909090909091
1125092,45603,0.08
1033,45605,0.037037037037037035
1035,45605,0.037037037037037035
144212,45605,0.038461538461538464
190706,45605,0.09090909090909091
240791,45605,0.16666666666666666
503871,45605,0.4
69284,46079,0.04
1152569,46079,0.05
582343,46452,0.05128205128205128
1153091,46452,0.10256410256410256
27249,46468,0.16129032258064516
1105450,46470,0.16666666666666666
37541,46491,0.02857142857142857
46547,46491,0.17142857142857143
51834,46491,0.05555555555555555
107251,46491,0.15151515151515152
107252,46491,0.18181818181818182
137380,46491,0.11428571428571428
308232,46491,0.05128205128205128
389715,46491,0.12121212121212122
1105672,46491,0.024390243902439025
1118823,46491,0.15151515151515152
1120169,46491,0.1111111111111111
1152290,46491,0.11428571428571428
57764,46500,0.06666666666666667
1153275,46501,0.2916666666666667
1786,46547,0.038461538461538464
107251,46547,0.07894736842105263
389715,46547,0.1111111111111111
1118823,46547,0.24242424242424243
6311,46887,0.05
45212,46887,0.08108108108108109
235776,46887,0.03571428571428571
1111788,46887,0.06060606060606061
1153106,46887,0.038461538461538464
385067,47570,0.04878048780487805
47683,47682,0.04
47684,47682,0.023255813953488372
1125393,47682,0.022222222222222223
1124837,47839,0.11363636363636363
133563,48550,0.2
227286,48550,0.2
48550,48555,0.02702702702702703
133563,48555,0.02857142857142857
1104647,48764,0.05263157894736842
1125092,48764,0.04878048780487805
595056,48766,0.1
1104647,48766,0.06060606060606061
1104647,48768,0.11428571428571428
397488,48781,0.25
423816,48781,0.21875
1120643,48781,0.08823529411764706
1134865,48781,0.09090909090909091
7297,49482,0.05405405405405406
217984,49482,0.09375
631052,49482,0.06451612903225806
1112369,49482,0.05555555555555555
3237,49660,0.21212121212121213
66594,49660,0.0975609756097561
49753,49720,0.23076923076923078
49720,49753,0.23076923076923078
3233,49811,0.25
463825,49811,0.023255813953488372
49844,49843,0.023255813953488372
49847,49843,0.06382978723404255
1106388,49843,0.09090909090909091
1127851,49844,0.08333333333333333
49844,49847,0.23529411764705882
13269,50336,0.05128205128205128
35922,50336,0.15625
50337,50336,0.1111111111111111
390894,50336,0.027777777777777776
683355,50336,0.125
13269,50337,0.2702702702702703
390894,50337,0.023809523809523808
396412,50337,0.07317073170731707
14807,50354,0.16129032258064516
123556,50354,0.11627906976744186
289088,50354,0.07317073170731707
62274,50381,0.23076923076923078
1104749,50807,0.058823529411764705
25794,50838,0.15625
1126503,50838,0.045454545454545456
73972,50980,0.07317073170731707
242663,51045,0.15625
39890,51049,0.058823529411764705
51045,51049,0.06060606060606061
242663,51049,0.0967741935483871
1134320,51049,0.029411764705882353
51045,51052,0.07894736842105263
242663,51052,0.02564102564102564
12195,51180,0.17647058823529413
12350,51180,0.125
50381,51180,0.045454545454545456
1107319,51180,0.15151515151515152
22883,51866,0.13333333333333333
27535,51866,0.10344827586206896
34961,51866,0.06666666666666667
1119078,51866,0.18518518518518517
22883,51879,0.038461538461538464
51909,51879,0.125
